FileBatchCategory,Batch,Day,Hours,Subject
TimeTable,1A33,Saturday,3:30 PM,UES103P
TimeTable,1A34,Saturday,3:30 PM,UCB009P
TimeTable,1A35,Saturday,3:30 PM,UCB009P
TimeTable,1A36,Saturday,3:30 PM,UCB009P
TimeTable,1A41,Saturday,3:30 PM,UCB009L
TimeTable,1A63,Saturday,3:30 PM,UES013T
TimeTable,1A64,Saturday,3:30 PM,UMA022T
TimeTable,1X11,Saturday,3:30 PM,UCB009L
TimeTable,1A11,Saturday,3:30 PM,LP101
TimeTable,1A31,Saturday,3:30 PM,PL-1
TimeTable,1A32,Saturday,3:30 PM,PL-2
TimeTable,1A33,Saturday,3:30 PM,PL-3
TimeTable,1A34,Saturday,3:30 PM,CBOL(G114)
TimeTable,1A35,Saturday,3:30 PM,CBOL(G141)
TimeTable,1A36,Saturday,3:30 PM,CBTL(G253-A)
TimeTable,1A41,Saturday,3:30 PM,LP102
TimeTable,1A63,Saturday,3:30 PM,E303
TimeTable,1A64,Saturday,3:30 PM,E304
TimeTable,1X11,Saturday,3:30 PM,LP103
TimeTable,1A11,Saturday,4:20 PM,UES013 L
TimeTable,1A31,Saturday,4:20 PM,LAB
TimeTable,1A32,Saturday,4:20 PM,LAB
TimeTable,1A33,Saturday,4:20 PM,LAB
TimeTable,1A34,Saturday,4:20 PM,LAB
TimeTable,1A35,Saturday,4:20 PM,LAB
TimeTable,1A36,Saturday,4:20 PM,LAB
TimeTable,1A41,Saturday,4:20 PM,UES103L
TimeTable,1A63,Saturday,4:20 PM,UMA022T
TimeTable,1A64,Saturday,4:20 PM,UES013T
TimeTable,1X11,Saturday,4:20 PM,UAI101L
TimeTable,1A11,Saturday,4:20 PM,LP101
TimeTable,1A31,Saturday,4:20 PM,HMK
TimeTable,1A32,Saturday,4:20 PM,SND
TimeTable,1A33,Saturday,4:20 PM,ANS
TimeTable,1A34,Saturday,4:20 PM,AAL/TA29
TimeTable,1A35,Saturday,4:20 PM,KPU/RF12
TimeTable,1A36,Saturday,4:20 PM,SBA/TA28
TimeTable,1A41,Saturday,4:20 PM,LP102
TimeTable,1A63,Saturday,4:20 PM,E303
TimeTable,1A64,Saturday,4:20 PM,E304
TimeTable,1X11,Saturday,4:20 PM,LP103
TimeTable,1A11,Saturday,8:00 AM,UES103L
TimeTable,1A41,Saturday,8:00 AM,UMA022L
TimeTable,1A61,Saturday,8:00 AM,UES103P
TimeTable,1A62,Saturday,8:00 AM,UES103P
TimeTable,1A74,Saturday,8:00 AM,UCB009P
TimeTable,1A75,Saturday,8:00 AM,UCB009P
TimeTable,1X11,Saturday,8:00 AM,UES013L
TimeTable,1A11,Wednesday,8:00 AM,LP101
TimeTable,1A41,Wednesday,8:00 AM,LP102
TimeTable,1A61,Wednesday,8:00 AM,PL-1
TimeTable,1A62,Wednesday,8:00 AM,PL-2
TimeTable,1A74,Wednesday,8:00 AM,CBCL(G-114)
TimeTable,1A75,Wednesday,8:00 AM,CBOL(G141)
TimeTable,1X11,Wednesday,8:00 AM,LP104
TimeTable,1A11,Wednesday,8:50 AM,UCB009L
TimeTable,1A41,Wednesday,8:50 AM,UES013L
TimeTable,1A61,Wednesday,8:50 AM,LAB
TimeTable,1A62,Wednesday,8:50 AM,LAB
TimeTable,1A74,Wednesday,8:50 AM,LAB
TimeTable,1A75,Wednesday,8:50 AM,LAB
TimeTable,1A91,Wednesday,8:50 AM,UCB009L
TimeTable,1X11,Wednesday,8:50 AM,UCB009L
TimeTable,1A11,Wednesday,8:50 AM,LP101
TimeTable,1A41,Wednesday,8:50 AM,LP102
TimeTable,1A61,Wednesday,8:50 AM,JSR-CRA
TimeTable,1A62,Wednesday,8:50 AM,RAV-RF
TimeTable,1A75,Wednesday,8:50 AM,TA24/TA26
TimeTable,1A91,Wednesday,8:50 AM,LP103
TimeTable,1X11,Wednesday,8:50 AM,LP104
TimeTable,1A11,Wednesday,9:40 AM,UES013L
TimeTable,1A23,Wednesday,9:40 AM,UES013T
TimeTable,1A25,Wednesday,9:40 AM,UES013P
TimeTable,1A26,Wednesday,9:40 AM,UES013P
TimeTable,1A27,Wednesday,9:40 AM,UCB009P
TimeTable,1A28,Wednesday,9:40 AM,UCB009P
TimeTable,1A31,Wednesday,9:40 AM,UES013T
TimeTable,1A32,Wednesday,9:40 AM,UMA022T
TimeTable,1A33,Wednesday,9:40 AM,UES013P
TimeTable,1A34,Wednesday,9:40 AM,UES013P
TimeTable,1A37,Wednesday,9:40 AM,UES103P
TimeTable,1A38,Wednesday,9:40 AM,UES103P
TimeTable,1A41,Wednesday,9:40 AM,UES103L
TimeTable,1A62,Wednesday,9:40 AM,UCB009P
TimeTable,1A91,Wednesday,9:40 AM,UEN008L
TimeTable,1X11,Wednesday,9:40 AM,UMA022L
TimeTable,1A11,Wednesday,9:40 AM,LP101
TimeTable,1A23,Wednesday,9:40 AM,E305
TimeTable,1A25,Wednesday,9:40 AM,E1/C334
TimeTable,1A26,Wednesday,9:40 AM,E-2/C201
TimeTable,1A27,Wednesday,9:40 AM,CBCL(G114)
TimeTable,1A28,Wednesday,9:40 AM,CBOL(G141)
TimeTable,1A31,Wednesday,9:40 AM,E303
TimeTable,1A32,Wednesday,9:40 AM,E304
TimeTable,1A33,Wednesday,9:40 AM,C334/E-1
TimeTable,1A34,Wednesday,9:40 AM,C201/E-2
TimeTable,1A37,Wednesday,9:40 AM,PL-1
TimeTable,1A38,Wednesday,9:40 AM,PL-2
TimeTable,1A41,Wednesday,9:40 AM,LP102
TimeTable,1A62,Wednesday,9:40 AM,CBTL(G253-A)
TimeTable,1A91,Wednesday,9:40 AM,LP103
TimeTable,1X11,Wednesday,9:40 AM,LP104
TimeTable,1A11,Wednesday,10:30 AM,UMA022L
TimeTable,1A23,Wednesday,10:30 AM,UMA022T
TimeTable,1A25,Wednesday,10:30 AM,LAB
TimeTable,1A26,Wednesday,10:30 AM,LAB
TimeTable,1A27,Wednesday,10:30 AM,LAB
TimeTable,1A28,Wednesday,10:30 AM,LAB
TimeTable,1A31,Wednesday,10:30 AM,UMA022T
TimeTable,1A32,Wednesday,10:30 AM,UES013T
TimeTable,1A33,Wednesday,10:30 AM,LAB
TimeTable,1A34,Wednesday,10:30 AM,LAB
TimeTable,1A37,Wednesday,10:30 AM,LAB
TimeTable,1A38,Wednesday,10:30 AM,LAB
TimeTable,1A41,Wednesday,10:30 AM,UCB009L
TimeTable,1A62,Wednesday,10:30 AM,LAB
TimeTable,1A91,Wednesday,10:30 AM,UMA022L
TimeTable,1X11,Wednesday,10:30 AM,UES103L
TimeTable,1A11,Wednesday,10:30 AM,LP101
TimeTable,1A23,Wednesday,10:30 AM,E305
TimeTable,1A25,Wednesday,10:30 AM,TA13/BG
TimeTable,1A26,Wednesday,10:30 AM,RPN/ST
TimeTable,1A27,Wednesday,10:30 AM,RF10/TA19
TimeTable,1A28,Wednesday,10:30 AM,DSH/RF14
TimeTable,1A31,Wednesday,10:30 AM,E303
TimeTable,1A32,Wednesday,10:30 AM,E304
TimeTable,1A33,Wednesday,10:30 AM,BG/SVG
TimeTable,1A34,Wednesday,10:30 AM,ST/RPN
TimeTable,1A37,Wednesday,10:30 AM,PTK-RA
TimeTable,1A38,Wednesday,10:30 AM,SCS
TimeTable,1A41,Wednesday,10:30 AM,LP102
TimeTable,1A62,Wednesday,10:30 AM,TA16/TA21
TimeTable,1A91,Wednesday,10:30 AM,LP103
TimeTable,1X11,Wednesday,10:30 AM,LP104
TimeTable,1A13,Wednesday,11:20 AM,UES013T
TimeTable,1A17,Wednesday,11:20 AM,UES013P
TimeTable,1A18,Wednesday,11:20 AM,UES013P
TimeTable,1A31,Wednesday,11:20 AM,UES103L
TimeTable,1A41,Wednesday,11:20 AM,UES013P
TimeTable,1A42,Wednesday,11:20 AM,UES013P
TimeTable,1A43,Wednesday,11:20 AM,UES013T
TimeTable,1A44,Wednesday,11:20 AM,UMA022T
TimeTable,1A61,Wednesday,11:20 AM,UMA022L
TimeTable,1A91,Wednesday,11:20 AM,UES103P
TimeTable,1A92,Wednesday,11:20 AM,UES103P
TimeTable,1A94,Wednesday,11:20 AM,UCB009P
TimeTable,1A95,Wednesday,11:20 AM,UCB009P
TimeTable,1X11,Wednesday,11:20 AM,UCB009P
TimeTable,1A13,Wednesday,11:20 AM,E305
TimeTable,1A17,Wednesday,11:20 AM,EI/C334
TimeTable,1A18,Wednesday,11:20 AM,E2/C201
TimeTable,1A31,Wednesday,11:20 AM,LT103
TimeTable,1A41,Wednesday,11:20 AM,C334/E1
TimeTable,1A42,Wednesday,11:20 AM,C201/E-2
TimeTable,1A43,Wednesday,11:20 AM,E303
TimeTable,1A44,Wednesday,11:20 AM,E304
TimeTable,1A61,Wednesday,11:20 AM,LP102
TimeTable,1A91,Wednesday,11:20 AM,PL-1
TimeTable,1A92,Wednesday,11:20 AM,PL-2
TimeTable,1A94,Wednesday,11:20 AM,CBCL(G114)
TimeTable,1A95,Wednesday,11:20 AM,CBOL(G141)
TimeTable,1X11,Wednesday,11:20 AM,CBTL(G253-A)
TimeTable,1A13,Wednesday,12:10 PM,UMA022T
TimeTable,1A17,Wednesday,12:10 PM,LAB
TimeTable,1A18,Wednesday,12:10 PM,LAB
TimeTable,1A31,Wednesday,12:10 PM,UEN008L
TimeTable,1A41,Wednesday,12:10 PM,LAB
TimeTable,1A42,Wednesday,12:10 PM,LAB
TimeTable,1A43,Wednesday,12:10 PM,UMA022T
TimeTable,1A44,Wednesday,12:10 PM,UES013T
TimeTable,1A61,Wednesday,12:10 PM,UES103L
TimeTable,1A91,Wednesday,12:10 PM,LAB
TimeTable,1A92,Wednesday,12:10 PM,LAB
TimeTable,1A94,Wednesday,12:10 PM,LAB
TimeTable,1A95,Wednesday,12:10 PM,LAB
TimeTable,1X11,Wednesday,12:10 PM,LAB
TimeTable,1A13,Saturday,12:10 PM,E305
TimeTable,1A17,Saturday,12:10 PM,SP/NS
TimeTable,1A18,Saturday,12:10 PM,SG/RF14
TimeTable,1A31,Saturday,12:10 PM,LT103
TimeTable,1A41,Saturday,12:10 PM,MS/
TimeTable,1A42,Saturday,12:10 PM,RF14/
TimeTable,1A43,Saturday,12:10 PM,E303
TimeTable,1A44,Saturday,12:10 PM,E304
TimeTable,1A61,Saturday,12:10 PM,LP102
TimeTable,1A91,Saturday,12:10 PM,SOR
TimeTable,1A92,Saturday,12:10 PM,ISH-RA
TimeTable,1A94,Saturday,12:10 PM,BG/RF3
TimeTable,1A95,Saturday,12:10 PM,KPU/RF6
TimeTable,1X11,Saturday,12:10 PM,TA4/TA22
TimeTable,1A71,Saturday,1:00 PM,UCB009L
TimeTable,1A81,Saturday,1:00 PM,UEN008L
TimeTable,1X21,Saturday,1:00 PM,UEN008L
TimeTable,1A71,Saturday,1:00 PM,LP102
TimeTable,1A81,Saturday,1:00 PM,LP103
TimeTable,1X21,Saturday,1:00 PM,LP104
TimeTable,1A23,Saturday,1:50 PM,UES013P
TimeTable,1A24,Saturday,1:50 PM,UES013P
TimeTable,1A35,Saturday,1:50 PM,UES013P
TimeTable,1A36,Saturday,1:50 PM,UES013P
TimeTable,1A45,Saturday,1:50 PM,UMA022T
TimeTable,1A71,Saturday,1:50 PM,UMA022L
TimeTable,1A81,Saturday,1:50 PM,UMA022L
TimeTable,1A93,Saturday,1:50 PM,UES103P
TimeTable,1X13,Saturday,1:50 PM,UCB009P
TimeTable,1X14,Saturday,1:50 PM,UES103P
TimeTable,1X21,Saturday,1:50 PM,UMA022L
TimeTable,1A23,Saturday,1:50 PM,E1/C334
TimeTable,1A24,Saturday,1:50 PM,E2/C201
TimeTable,1A35,Saturday,1:50 PM,C334/E-1
TimeTable,1A36,Saturday,1:50 PM,C201/E-2
TimeTable,1A45,Saturday,1:50 PM,E303
TimeTable,1A71,Saturday,1:50 PM,LP102
TimeTable,1A81,Saturday,1:50 PM,LP103
TimeTable,1A93,Saturday,1:50 PM,PL-1
TimeTable,1X13,Saturday,1:50 PM,CBOL(G141)
TimeTable,1X14,Saturday,1:50 PM,PL-2
TimeTable,1X21,Saturday,1:50 PM,LP104
TimeTable,1A23,Saturday,2:40 PM,LAB
TimeTable,1A24,Saturday,2:40 PM,LAB
TimeTable,1A35,Saturday,2:40 PM,LAB
TimeTable,1A36,Saturday,2:40 PM,LAB
TimeTable,1A45,Saturday,2:40 PM,UES013T
TimeTable,1A51,Saturday,2:40 PM,UES103L
TimeTable,1A81,Saturday,2:40 PM,UES013L
TimeTable,1A93,Saturday,2:40 PM,LAB
TimeTable,1X13,Saturday,2:40 PM,LAB
TimeTable,1X14,Saturday,2:40 PM,LAB
TimeTable,1X21,Saturday,2:40 PM,UES013L
TimeTable,1A23,Saturday,2:40 PM,NIN/RJS
TimeTable,1A24,Saturday,2:40 PM,SVG/ST
TimeTable,1A35,Saturday,2:40 PM,RJS
TimeTable,1A36,Saturday,2:40 PM,ST/SVG
TimeTable,1A45,Saturday,2:40 PM,E303
TimeTable,1A51,Saturday,2:40 PM,LP102
TimeTable,1A81,Saturday,2:40 PM,LP103
TimeTable,1A93,Saturday,2:40 PM,PTK-RA
TimeTable,1X13,Saturday,2:40 PM,TA14/TA18
TimeTable,1X14,Saturday,2:40 PM,RAV-RF
TimeTable,1X21,Saturday,2:40 PM,LP104
TimeTable,1A21,Saturday,3:30 PM,UCB009L
TimeTable,1A35,Saturday,3:30 PM,UES013T
TimeTable,1A36,Saturday,3:30 PM,UMA022T
TimeTable,1A45,Saturday,3:30 PM,UES013P
TimeTable,1A51,Saturday,3:30 PM,UCB009L
TimeTable,1A65,Saturday,3:30 PM,UES013P
TimeTable,1A71,Saturday,3:30 PM,UCB009P
TimeTable,1A72,Saturday,3:30 PM,UCB009P
TimeTable,1A73,Saturday,3:30 PM,UCB009P
TimeTable,1X22,Saturday,3:30 PM,UES103P
TimeTable,1X23,Saturday,3:30 PM,UES103P
TimeTable,1X24,Saturday,3:30 PM,UES103P
TimeTable,1A21,Saturday,3:30 PM,LP101
TimeTable,1A35,Saturday,3:30 PM,E303
TimeTable,1A36,Saturday,3:30 PM,E304
TimeTable,1A45,Saturday,3:30 PM,C334/E1
TimeTable,1A51,Saturday,3:30 PM,LP102
TimeTable,1A65,Saturday,3:30 PM,EI/C334
TimeTable,1A71,Saturday,3:30 PM,CBCL(G-114)
TimeTable,1A72,Saturday,3:30 PM,CBOL(G141)
TimeTable,1A73,Saturday,3:30 PM,CBTL(G253-A)
TimeTable,1X22,Saturday,3:30 PM,PL-1
TimeTable,1X23,Saturday,3:30 PM,PL-2
TimeTable,1X24,Saturday,3:30 PM,PL-3
TimeTable,1A21,Saturday,4:20 PM,UES103L
TimeTable,1A35,Saturday,4:20 PM,UMA022T
TimeTable,1A36,Saturday,4:20 PM,UES013T
TimeTable,1A45,Saturday,4:20 PM,LAB
TimeTable,1A51,Saturday,4:20 PM,UES013L
TimeTable,1A65,Saturday,4:20 PM,LAB
TimeTable,1A71,Saturday,4:20 PM,LAB
TimeTable,1A72,Saturday,4:20 PM,LAB
TimeTable,1A73,Saturday,4:20 PM,LAB
TimeTable,1X22,Saturday,4:20 PM,LAB
TimeTable,1X23,Saturday,4:20 PM,LAB
TimeTable,1X24,Saturday,4:20 PM,LAB
TimeTable,1A21,Saturday,4:20 PM,LP101
TimeTable,1A35,Saturday,4:20 PM,E303
TimeTable,1A36,Saturday,4:20 PM,E304
TimeTable,1A45,Saturday,4:20 PM,AJK/AMT
TimeTable,1A51,Saturday,4:20 PM,LP102
TimeTable,1A65,Saturday,4:20 PM,AMT/AJK
TimeTable,1A71,Saturday,4:20 PM,VLX/RF4
TimeTable,1A72,Saturday,4:20 PM,SNS/RF11
TimeTable,1A73,Saturday,4:20 PM,MIL/TA27
TimeTable,1X22,Saturday,4:20 PM,SOR
TimeTable,1X23,Saturday,4:20 PM,HMK
TimeTable,1X24,Saturday,4:20 PM,PCH
TimeTable,1A13,Saturday,8:00 AM,UES013P
TimeTable,1A14,Saturday,8:00 AM,UES013P
TimeTable,1A16,Saturday,8:00 AM,UES013T
TimeTable,1A17,Saturday,8:00 AM,UMA022T
TimeTable,1A31,Saturday,8:00 AM,UCB009L
TimeTable,1A41,Saturday,8:00 AM,UCB009P
TimeTable,1A42,Saturday,8:00 AM,UCB009P
TimeTable,1A43,Saturday,8:00 AM,UCB009P
TimeTable,1A44,Saturday,8:00 AM,UES103P
TimeTable,1A45,Saturday,8:00 AM,UES103P
TimeTable,1A51,Saturday,8:00 AM,UES013P
TimeTable,1A52,Saturday,8:00 AM,UES013P
TimeTable,1A55,Saturday,8:00 AM,UMA022T
TimeTable,1A61,Saturday,8:00 AM,UES013L
TimeTable,1A71,Saturday,8:00 AM,UMA022L
TimeTable,1A93,Saturday,8:00 AM,UMA022T
TimeTable,1X21,Saturday,8:00 AM,UAI101L
TimeTable,1A13,Tuesday,8:00 AM,E1/C334
TimeTable,1A14,Tuesday,8:00 AM,E2/C201
TimeTable,1A16,Tuesday,8:00 AM,E305
TimeTable,1A17,Tuesday,8:00 AM,E304
TimeTable,1A31,Tuesday,8:00 AM,LP101
TimeTable,1A41,Tuesday,8:00 AM,CBCL(G-114)
TimeTable,1A42,Tuesday,8:00 AM,CBOL(G-141)
TimeTable,1A43,Tuesday,8:00 AM,CBTL-G253A
TimeTable,1A44,Tuesday,8:00 AM,PL-1
TimeTable,1A45,Tuesday,8:00 AM,PL-2
TimeTable,1A51,Tuesday,8:00 AM,C334/EI
TimeTable,1A52,Tuesday,8:00 AM,C201/E-2
TimeTable,1A55,Tuesday,8:00 AM,E303
TimeTable,1A61,Tuesday,8:00 AM,LP102
TimeTable,1A71,Tuesday,8:00 AM,LP103
TimeTable,1A93,Tuesday,8:00 AM,E307
TimeTable,1X21,Tuesday,8:00 AM,LP104
TimeTable,1A13,Tuesday,8:50 AM,LAB
TimeTable,1A14,Tuesday,8:50 AM,LAB
TimeTable,1A16,Tuesday,8:50 AM,UMA022T
TimeTable,1A17,Tuesday,8:50 AM,UES013T
TimeTable,1A31,Tuesday,8:50 AM,UES103L
TimeTable,1A41,Tuesday,8:50 AM,LAB
TimeTable,1A42,Tuesday,8:50 AM,LAB
TimeTable,1A43,Tuesday,8:50 AM,LAB
TimeTable,1A44,Tuesday,8:50 AM,LAB
TimeTable,1A45,Tuesday,8:50 AM,LAB
TimeTable,1A51,Tuesday,8:50 AM,LAB
TimeTable,1A52,Tuesday,8:50 AM,LAB
TimeTable,1A55,Tuesday,8:50 AM,UES013T
TimeTable,1A61,Tuesday,8:50 AM,UMA022L
TimeTable,1A71,Tuesday,8:50 AM,UES103L
TimeTable,1A93,Tuesday,8:50 AM,UES013T
TimeTable,1X21,Tuesday,8:50 AM,UCB009L
TimeTable,1A13,Thursday,8:50 AM,SP/RF11
TimeTable,1A14,Thursday,8:50 AM,SHU/PF-3
TimeTable,1A16,Thursday,8:50 AM,E305
TimeTable,1A17,Thursday,8:50 AM,E304
TimeTable,1A31,Thursday,8:50 AM,LP101
TimeTable,1A41,Thursday,8:50 AM,TA25/TA23
TimeTable,1A42,Thursday,8:50 AM,TA14/TA16
TimeTable,1A43,Thursday,8:50 AM,TA17/TA18
TimeTable,1A44,Thursday,8:50 AM,SOR
TimeTable,1A45,Thursday,8:50 AM,DPK-CRA
TimeTable,1A51,Thursday,8:50 AM,RF-11/SP
TimeTable,1A52,Thursday,8:50 AM,PF-3/SS
TimeTable,1A55,Thursday,8:50 AM,E303
TimeTable,1A61,Thursday,8:50 AM,LP102
TimeTable,1A71,Thursday,8:50 AM,LP103
TimeTable,1A93,Thursday,8:50 AM,E307
TimeTable,1X21,Thursday,8:50 AM,LP104
TimeTable,1A24,Thursday,9:40 AM,UES013T
TimeTable,1A25,Thursday,9:40 AM,UMA022T
TimeTable,1A31,Thursday,9:40 AM,UES013L
TimeTable,1A41,Thursday,9:40 AM,UES103P
TimeTable,1A42,Thursday,9:40 AM,UES103P
TimeTable,1A43,Thursday,9:40 AM,UES103P
TimeTable,1A44,Thursday,9:40 AM,UCB009P
TimeTable,1A45,Thursday,9:40 AM,UCB009P
TimeTable,1A51,Thursday,9:40 AM,UEN008L
TimeTable,1A61,Thursday,9:40 AM,UCB009P
TimeTable,1A62,Thursday,9:40 AM,UMA022 T
TimeTable,1A63,Thursday,9:40 AM,UES013P
TimeTable,1A64,Thursday,9:40 AM,UES013P
TimeTable,1A71,Thursday,9:40 AM,UES013L
TimeTable,1A92,Thursday,9:40 AM,UES013P
TimeTable,1A93,Thursday,9:40 AM,UES013P
TimeTable,1X21,Thursday,9:40 AM,UES103L
TimeTable,1A24,Thursday,9:40 AM,E304
TimeTable,1A25,Thursday,9:40 AM,E305
TimeTable,1A31,Thursday,9:40 AM,LP101
TimeTable,1A41,Thursday,9:40 AM,PL-1
TimeTable,1A42,Thursday,9:40 AM,PL-2
TimeTable,1A43,Thursday,9:40 AM,PL-3
TimeTable,1A44,Thursday,9:40 AM,CBCL(G-114)
TimeTable,1A45,Thursday,9:40 AM,CBOL(G-141)
TimeTable,1A51,Thursday,9:40 AM,LP102
TimeTable,1A61,Thursday,9:40 AM,CBTL(G253-A)
TimeTable,1A62,Thursday,9:40 AM,E303
TimeTable,1A63,Thursday,9:40 AM,C334/EI
TimeTable,1A64,Thursday,9:40 AM,C201/E2
TimeTable,1A71,Thursday,9:40 AM,LP103
TimeTable,1A92,Thursday,9:40 AM,E-1/C334
TimeTable,1A93,Thursday,9:40 AM,E-2/C201
TimeTable,1X21,Thursday,9:40 AM,LP104
TimeTable,1A24,Thursday,10:30 AM,UMA022T
TimeTable,1A25,Thursday,10:30 AM,UES013T
TimeTable,1A31,Thursday,10:30 AM,UMA022L
TimeTable,1A41,Thursday,10:30 AM,LAB
TimeTable,1A42,Thursday,10:30 AM,LAB
TimeTable,1A43,Thursday,10:30 AM,LAB
TimeTable,1A44,Thursday,10:30 AM,LAB
TimeTable,1A45,Thursday,10:30 AM,LAB
TimeTable,1A51,Thursday,10:30 AM,UES103L
TimeTable,1A61,Thursday,10:30 AM,LAB
TimeTable,1A62,Thursday,10:30 AM,UES013T
TimeTable,1A63,Thursday,10:30 AM,LAB
TimeTable,1A64,Thursday,10:30 AM,LAB
TimeTable,1A71,Thursday,10:30 AM,UEN008L
TimeTable,1A92,Thursday,10:30 AM,LAB
TimeTable,1A93,Thursday,10:30 AM,LAB
TimeTable,1X21,Thursday,10:30 AM,UEN008L
TimeTable,1A24,Thursday,10:30 AM,E304
TimeTable,1A25,Thursday,10:30 AM,E305
TimeTable,1A31,Thursday,10:30 AM,LP101
TimeTable,1A41,Thursday,10:30 AM,ANB-RA
TimeTable,1A42,Thursday,10:30 AM,SCS
TimeTable,1A43,Thursday,10:30 AM,ISH-RA
TimeTable,1A44,Thursday,10:30 AM,RF8/TA22
TimeTable,1A45,Thursday,10:30 AM,TA1/TA2
TimeTable,1A51,Thursday,10:30 AM,LP102
TimeTable,1A61,Thursday,10:30 AM,TA4/TA8
TimeTable,1A62,Thursday,10:30 AM,E303
TimeTable,1A63,Thursday,10:30 AM,AJK/TA16
TimeTable,1A64,Thursday,10:30 AM,PF-2/AMT
TimeTable,1A71,Thursday,10:30 AM,LP103
TimeTable,1A92,Thursday,10:30 AM,TA11/AJK
TimeTable,1A93,Thursday,10:30 AM,AMT/PF-2
TimeTable,1X21,Thursday,10:30 AM,LP104
TimeTable,1A21,Thursday,11:20 AM,UCB009L
TimeTable,1A37,Thursday,11:20 AM,UCB009P
TimeTable,1A38,Thursday,11:20 AM,UCB009P
TimeTable,1A51,Thursday,11:20 AM,UMA022L
TimeTable,1A71,Thursday,11:20 AM,UES103P
TimeTable,1A72,Thursday,11:20 AM,UES103P
TimeTable,1A75,Thursday,11:20 AM,UES013T
TimeTable,1A82,Thursday,11:20 AM,UES013T
TimeTable,1A83,Thursday,11:20 AM,UMA022T
TimeTable,1X24,Thursday,11:20 AM,UCB009P
TimeTable,1A21,Saturday,11:20 AM,LP101
TimeTable,1A37,Saturday,11:20 AM,CBCL(G-114)
TimeTable,1A38,Saturday,11:20 AM,CBOL(G-141)
TimeTable,1A51,Saturday,11:20 AM,LP102
TimeTable,1A71,Saturday,11:20 AM,PL-1
TimeTable,1A72,Saturday,11:20 AM,PL-2
TimeTable,1A75,Saturday,11:20 AM,E303
TimeTable,1A82,Saturday,11:20 AM,E304
TimeTable,1A83,Saturday,11:20 AM,E305
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,11:20 AM,NF-2
TimeTable,1X24,Saturday,11:20 AM,CBTL(G253-A)
TimeTable,1A21,Saturday,12:10 PM,UEN008L
TimeTable,1A37,Saturday,12:10 PM,LAB
TimeTable,1A38,Saturday,12:10 PM,LAB
TimeTable,1A51,Saturday,12:10 PM,UCB009L
TimeTable,1A71,Saturday,12:10 PM,LAB
TimeTable,1A72,Saturday,12:10 PM,LAB
TimeTable,1A75,Saturday,12:10 PM,UMA022T
TimeTable,1A82,Saturday,12:10 PM,UMA022T
TimeTable,1A83,Saturday,12:10 PM,UES013T
TimeTable,1X24,Saturday,12:10 PM,LAB
TimeTable,1A21,Saturday,12:10 PM,LP101
TimeTable,1A37,Saturday,12:10 PM,KPU/RF12
TimeTable,1A38,Saturday,12:10 PM,SNS/RF7
TimeTable,1A51,Saturday,12:10 PM,LP102
TimeTable,1A71,Saturday,12:10 PM,RCH-RA
TimeTable,1A72,Saturday,12:10 PM,SMA
TimeTable,1A75,Saturday,12:10 PM,E303
TimeTable,1A82,Saturday,12:10 PM,E304
TimeTable,1A83,Saturday,12:10 PM,E305
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,12:10 PM,SJ
TimeTable,1X24,Saturday,12:10 PM,VLX
TimeTable,1A11,Saturday,1:00 PM,UEN008L
TimeTable,1A41,Saturday,1:00 PM,UEN008L
TimeTable,1A91,Saturday,1:00 PM,UEN008L
TimeTable,1X11,Saturday,1:00 PM,UEN008L
TimeTable,1A11,Saturday,1:00 PM,LP101
TimeTable,1A41,Saturday,1:00 PM,LP102
TimeTable,1A91,Saturday,1:00 PM,LP103
TimeTable,1X11,Saturday,1:00 PM,LP104
TimeTable,1A11,Saturday,1:50 PM,UMA022L
TimeTable,1A41,Saturday,1:50 PM,UMA022L
TimeTable,1A63,Saturday,1:50 PM,UCB009P
TimeTable,1A64,Saturday,1:50 PM,UCB009P
TimeTable,1A65,Saturday,1:50 PM,UCB009P
TimeTable,1A74,Saturday,1:50 PM,UES103P
TimeTable,1A75,Saturday,1:50 PM,UES103P
TimeTable,1A81,Saturday,1:50 PM,UES013T
TimeTable,1A85,Saturday,1:50 PM,UES013T
TimeTable,1A91,Saturday,1:50 PM,UES103L
TimeTable,1X11,Saturday,1:50 PM,UAI101L
TimeTable,1X21,Saturday,1:50 PM,UES013T
TimeTable,1X22,Saturday,1:50 PM,UMA022T
TimeTable,1A11,Saturday,1:50 PM,LP101
TimeTable,1A41,Saturday,1:50 PM,LP102
TimeTable,1A63,Saturday,1:50 PM,CBCL(G114)
TimeTable,1A64,Saturday,1:50 PM,CBOL(G141)
TimeTable,1A65,Saturday,1:50 PM,CBTL(G253-A)
TimeTable,1A74,Saturday,1:50 PM,PL-1
TimeTable,1A75,Saturday,1:50 PM,PL-2
TimeTable,1A81,Saturday,1:50 PM,E311
TimeTable,1A85,Saturday,1:50 PM,E305
TimeTable,1A91,Saturday,1:50 PM,LP103
TimeTable,1X11,Saturday,1:50 PM,LP104
TimeTable,1X21,Saturday,1:50 PM,E303
TimeTable,1X22,Saturday,1:50 PM,E304
TimeTable,1A11,Saturday,2:40 PM,UCB009L
TimeTable,1A41,Saturday,2:40 PM,UES013L
TimeTable,1A63,Saturday,2:40 PM,LAB
TimeTable,1A64,Saturday,2:40 PM,LAB
TimeTable,1A65,Saturday,2:40 PM,LAB
